2.5528,9.36,0,-0.11374,64.08
2.571,9.36,0,-0.11347,64.08
2.5966,9.36,0,-0.1139,64.08
2.6126,9.36,0,-0.1155,64.08
2.6337,9.36,0,-0.11571,64.08
2.6537,9.36,0,-0.11598,64.08
2.6735,9.36,0,-0.11783,64.08
2.6905,9.36,0,-0.11999,64.08
2.716,9.36,0,-0.12141,64.08
2.7296,9.36,0,-0.122,64.08
2.7492,9.36,0,-0.12378,64.08
2.7675,9.36,0,-0.12608,64.08
2.7893,9.36,0,-0.12858,64.08
2.8066,9.36,0,-0.1285,64.08
2.8325,9.36,0,-0.13274,64.08
2.8477,9.36,0,-0.13263,64.08
2.864,9.36,0,-0.13317,64.08
2.8834,9.36,0,-0.13335,64.08
2.9045,9.36,0,-0.13501,64.08
2.9208,9.36,0,-0.13312,64.08
2.9443,9.36,0,-0.13335,64.08
2.9663,9.36,0,-0.13362,64.08
2.983,9.36,0,-0.13242,64.08
3.0067,9.36,0,-0.13203,64.08
3.0288,9.36,0,-0.13306,64.08
3.0436,9.36,0,-0.13337,64.08
3.0619,9.36,0,-0.13383,64.08
3.0823,9.36,0,-0.13316,64.08
3.1005,9.36,0,-0.1338,64.08
3.1198,9.36,0,-0.13359,64.08
3.1415,9.36,0,-0.13499,64.08
3.1556,9.36,0,-0.13503,64.08
3.1748,9.36,0,-0.13456,64.08
3.198,9.36,0,-0.13519,64.08
3.2193,9.36,0,-0.1372,64.08
3.2362,9.36,0,-0.13978,64.08
3.2595,9.36,0,-0.14164,64.08
3.278,9.36,0,-0.14312,64.08
3.2995,9.36,0,-0.14454,64.08
3.3215,9.36,0,-0.14573,64.08
3.3392,9.36,0,-0.1466,64.08
3.3564,9.36,0,-0.14644,64.08
3.3774,9.36,0,-0.14523,64.08
3.3983,9.36,0,-0.143,64.08
3.4267,9.36,0,-0.14248,64.08
3.4432,9.36,0,-0.13977,64.08
3.4618,9.36,0,-0.13877,64.08
3.4812,9.36,0,-0.13646,64.08
3.5016,9.36,0,-0.13722,64.08
3.5169,9.36,0,-0.13762,64.08
3.5365,9.36,0,-0.13601,64.08
3.5568,9.36,0,-0.13511,64.08
3.5758,9.36,0,-0.13481,64.08
3.5957,9.36,0,-0.13646,64.08
3.618,9.36,0,-0.13618,64.08
3.6328,9.1582,0,-0.13597,64.08
3.661,8.64,0,-0.13521,64.08
3.678,8.64,0,-0.13383,64.08
3.6918,8.64,0,-0.13387,64.08
3.7103,8.64,0,-0.13399,64.08
3.7353,8.64,0,-0.13414,64.08
3.7536,8.64,0,-0.13486,64.08
3.7685,8.64,0,-0.1362,64.08
3.792,8.64,0,-0.13618,64.08
3.8061,8.64,0,-0.13624,64.08
3.8274,8.64,0,-0.1365,64.08
3.8464,8.64,0,-0.13699,64.08
3.8737,8.64,0,-0.13603,64.08
3.886,8.64,0,-0.13647,64.08
3.9112,8.64,0,-0.13666,64.08
3.9238,8.64,0,-0.13607,64.08
3.9468,8.64,0,-0.13672,64.08
3.9624,8.64,0,-0.13715,64.08
3.9809,8.64,0,-0.1373,64.08
4.0021,8.64,0,-0.13717,64.08
4.0273,8.64,0,-0.13683,64.08
4.04,8.64,0,-0.1364,64.08
4.0598,8.64,0,-0.13603,64.08
4.078,8.64,0,-0.13581,64.08
4.0978,8.64,0,-0.13777,64.08
4.1204,8.64,0,-0.13797,64.08
4.1388,8.64,0,-0.13836,64.08
4.1623,8.64,0,-0.14028,64.08
4.1794,8.64,0,-0.14135,64.08
4.1978,8.64,0,-0.14168,64.08
4.2163,8.64,0,-0.14178,64.08
4.2385,8.64,0,-0.13962,64.08
4.2554,8.64,0,-0.13929,64.08
4.2742,8.64,0,-0.13887,64.08
4.2946,8.64,0,-0.13841,64.08
4.3141,8.64,0,-0.13834,64.08
4.3365,8.64,0,-0.13972,64.08
4.3546,8.64,0,-0.13963,64.08
4.3751,8.64,0,-0.13973,64.08
4.3927,8.64,0,-0.14199,64.08
4.4139,8.64,0,-0.14491,64.08
4.4315,8.64,0,-0.14768,64.08
4.4542,8.64,0,-0.15098,64.08
4.4735,8.64,0,-0.1535,64.08
4.4954,8.64,0,-0.15496,64.08
4.516,8.64,0,-0.15571,64.08
4.5339,8.64,0,-0.15546,64.08
4.5519,8.64,0,-0.15496,64.08
4.5733,8.64,0,-0.15252,64.08
4.5934,8.0266,0,-0.15194,64.08
4.6172,7.92,0,-0.1513,64.08
4.6341,7.92,0,-0.15265,64.08
4.6527,7.92,0,-0.15309,64.08
4.6723,7.92,0,-0.15557,64.08
4.698,7.92,0,-0.1589,64.08
4.7126,7.7221,0,-0.161,64.08
4.8304,6.48,0,-0.17702,64.08
4.839,6.48,0,-0.17866,64.08
4.8609,6.3265,0,-0.18236,64.08
4.8734,5.76,0,-0.18492,64.08
5.0043,3.7311,0,-0.21352,64.08
5.0139,3.6,0,-0.21545,64.08
5.0307,2.9764,0,-0.21907,64.08
5.0538,2.88,0,-0.22646,64.08
5.0678,2.2935,0,-0.23005,64.08
5.0846,2.0477,0,-0.23226,64.08
5.354,-2.16,0,-0.26727,64.08
5.3614,-2.16,0,-0.26817,64.08
5.3832,-2.16,0,-0.26624,64.08
5.3971,-2.16,0,-0.26455,64.08
5.5146,-2.88,0,-0.25741,64.08
5.5226,-2.88,0,-0.25765,64.08
5.5308,-2.88,0,-0.25742,64.08
5.5532,-3.6,0,-0.25688,64.08
5.5713,-3.6,0,-0.25622,64.08
5.5957,-3.6,0,-0.25557,64.08
5.6131,-3.6,0,-0.2537,64.08
5.6325,-3.6,0,-0.2495,64.08
5.6493,-3.6,0,-0.24644,64.08
5.675,-4.32,0,-0.2423,64.08
5.6907,-4.32,0,-0.24078,64.08
5.7105,-4.32,0,-0.23992,64.08
5.7332,-4.32,0,-0.23862,64.08
5.7523,-4.32,0,-0.23446,64.08
5.7701,-4.32,0,-0.23008,64.08
5.7905,-5.04,0,-0.22566,64.08
5.8082,-5.04,0,-0.22302,64.08
5.8267,-5.04,0,-0.22012,64.08
5.8425,-5.04,0,-0.21725,64.08
5.8686,-5.04,0,-0.21211,64.08
5.8832,-5.04,0,-0.20825,64.8
5.9068,-5.04,0.72,-0.20484,64.8
5.9293,-5.04,0.72,-0.19965,64.8
5.9491,-5.6466,0.72,-0.19347,64.8
5.9675,-5.76,0.72,-0.19033,64.8
5.9888,-5.76,0.72,-0.19038,64.8
6.0079,-5.76,0.72,-0.1907,64.8
6.0266,-5.76,0.72,-0.19113,64.8
6.0447,-5.76,0.72,-0.19158,64.8
6.0646,-5.76,0.72,-0.19197,64.8
